Nanoseconds,mV_V
10898852269,-0.0020545
10906855969,-0.00191107
10914852429,-0.00213552
10922851077,-0.00211876
10930855506,-0.00215601
10938857800,-0.00167731
10946858947,-0.00197161
10954858272,-0.00191946
10962852076,-0.00191107
10970866870,-0.00224356
10978869163,-0.00206288
10986865884,-0.00202097
10994865417,-0.00164378
11002863023,-0.00226125
11010865161,-0.00186916
11018865319,-0.00251364
11026866154,-0.00173692
11034870427,-0.00250526
11042868293,-0.0012638
11050875274,-0.00228733
11058886422,-0.0016205
11066935382,-0.0027949
11074933352,-0.00159256
11082894084,-0.00318326
11098880338,-0.00133179
11106882215,-0.00269245
11114878675,-0.00128709
11122876281,-0.0028275
11130882898,-0.00152551
11138886129,-0.00293273
11146883891,-0.00160374
11154890351,-0.00300258
11162884676,-0.00127964
11170886865,-0.00283122
11178881190,-0.00148173
11186887442,-0.002997
11194889840,-0.00146404
11202887446,-0.0028722
11210893177,-0.00147428
11218902189,-0.00292435
11226923337,-0.00159442
11234918339,-0.00288058
11242901518,-0.00158325
11250903187,-0.00286009
11258897876,-0.00160094
11266896472,-0.00268873
11274896630,-0.00181049
11282901111,-0.00279956
11290901998,-0.00160094
11298898198,-0.00249222
11306908200,-0.00192225
11314906171,-0.00257045
11322905079,-0.00176765
11330902945,-0.00254624
11339810019,-0.00201538
11346937168,-0.00236183
11354934201,-0.00180863
11362910349,-0.00220351
11370914778,-0.00191014
11378917540,-0.00227615
11386914313,-0.00175275
11402909577,-0.00212528
11410912964,-0.00214763
11418914893,-0.00224356
11426913645,-0.00183284
11434915418,-0.00223517
11442918024,-0.00197813
11450916932,-0.00233669
11458942299,-0.00179932
11466931155,-0.00208244
11474925636,-0.0017453
11482924075,-0.00210293
11490923036,-0.00168197
11498922465,-0.00224356
11506924706,-0.00172947
11514931010,-0.00210293
11522925543,-0.00187848
11530927368,-0.00209175
11538927162,-0.00175089
11546927476,-0.00231713
11555068310,-0.0015907
11562938209,-0.00167359
11570934253,-0.00168569
11578933994,-0.00177417
11586954985,-0.00190828
11594935352,-0.00199303
11602932750,-0.00182632
11610934575,-0.00133086
11618936191,-0.00202097
11626937287,-0.00163261
11634938591,-0.00191014
11642941926,-0.00131223
11650940418,-0.00204798
11658951305,-0.00151992
11666949953,-0.00181794
11674945684,-0.00120141
11682946571,-0.00248663
11690945219,-0.00117533
11706945952,-0.00218023
11714951891,-0.00106543
11722949966,-0.00247266
11730993717,-0.00120141
11738966741,-0.00230223
11746961638,-0.00125263
11754956380,-0.00259094
11762965444,-0.00136811
11770956800,-0.0025183
11778957115,-0.0011716
11786959304,-0.00255462
11794956129,-0.00123959
11802957537,-0.00265054
11810969414,-0.00109524
11818970614,-0.00262167
11826965460,-8.8662E-4
11834963743,-0.00261981
11842969630,-0.00115391
11850968694,-0.002563
11858966821,-0.00111293
11866966980,-0.00251736
11874964742,-0.00104867
11882967869,-0.00277255
11890977350,-0.00125822
11898971310,-0.0026701
11906970531,-0.00121538
11914972616,-0.00281446
11922973816,-0.00138674
11930976943,-0.00256673
11938975747,-0.00167079
11946975176,-0.00256673
11954975282,-0.00144448
11962974919,-0.00253879
11970982525,-0.00147428
11978985860,-0.00231061
11994989666,-0.00186916
12002985918,-0.00235718
12010984670,-0.00197813
12018985193,-0.00235159
12026984726,-0.00164006
12034988322,-0.00223517
12042985615,-0.00178907
12050988221,-0.00245124
12058992338,-0.00183005
12072484145,-0.00232831
12075026091,-0.00193994
12083008958,-0.00218023
12091002502,-0.00163354
12098998389,-0.00223611
12106997922,-0.00188034
12114998133,-0.00218768
12122999280,-0.00181608
12131021938,-0.00230689
12139003451,-0.00172388
12147002255,-0.00207406
12155010017,-0.00183098
12163003457,-0.00247173
12171006792,-0.00165217
12179007367,-0.00220072
12187011796,-0.0016829
12195008464,-0.00227243
12203006435,-0.00198092
12211012426,-0.00203215
12219015761,-0.00161212
12227014149,-0.0019595
12235048994,-0.00181794
12243028684,-0.0019623
12251026550,-0.00219885
12259020094,-0.00241119
12267017179,-0.00190735
12275015358,-0.00145007
12283021454,-0.00220817
12291016404,-0.00158325
12307028230,-0.00231434
12315025212,-0.00167452
12323023599,-0.00220351
12331024747,-0.00121631
12339024332,-0.00205636
12347024646,-0.00153854
12355024440,-0.0027623
12363041160,-0.00120047
12371026631,-0.002685
12379030227,-0.00125449
12387029083,-0.00237953
12395029554,-0.00108033
12403030076,-0.00260212
12411030807,-0.00110175
12419031695,-0.0026254
12427032999,-0.00123959
12435034355,-0.0026729
12443034930,-0.0010021
12451036025,-0.00284892
12459037173,-0.00138022
12467043425,-0.00286754
12475042021,-0.00153389
12483039887,-0.00277348
12491040879,-0.00132062
12499042808,-0.00278652
12507042705,-0.00154413
12515050363,-0.00286195
12523046147,-0.00138395
12531048909,-0.0027651
12539048390,-0.00160933
12547049954,-0.00254717
12563054698,-0.00147242
12571053294,-0.00258349
12579053452,-0.00157394
12587055016,-0.00258349
12595059133,-0.00162702
12603054447,-0.0027502
12611056793,-0.00151526
12619057315,-0.00246335
12627057369,-0.00198279
12635060913,-0.00258721
12643066540,-0.00175554
12651066073,-0.00238791
12659071752,-0.00199862
12667069306,-0.00256114
12675068839,-0.00196788
12683067591,-0.00251736
12691066916,-0.00196975
12699065824,-0.00221189
12707066451,-0.00181049
12715077442,-0.00233669
12723072653,-0.00199862
12731107862,-0.00240002
12739085417,-0.0018822
12747079690,-0.00228453
12755075369,-0.00171829
12763076621,-0.00221189
12771078758,-0.00171456
12779078187,-0.00232272
12787080376,-0.00207499
12795079076,-0.00227429
12803077672,-0.00173692
12811086840,-0.00218488
12819087623,-0.00187103
12827084553,-0.00241678
12835085127,-0.00182167
12843083827,-0.00214484
12859084977,-0.00170432
12867086125,-0.00219978
12875086283,-0.00172015
12883086649,-0.00221189
12891090349,-0.00195485
12899089986,-0.00202842
12907096030,-0.00194926
12915092699,-0.00218116
12923093742,-0.0021914
12931095463,-0.00229292
12939095361,-0.00195857
12947095415,-0.0018077
12955095937,-0.00242051
12963096668,-0.00207312
12971106254,-0.00230782
12979103235,-0.00172667
12987105268,-0.00250619
12995102926,-0.00173878
13003101418,-0.00231434
13011101472,-0.00175927
13019104963,-0.00278838
13027105329,-0.00158232
13035106998,-0.00229105
13043105229,-0.00139419
13051110127,-0.00283215
13059116900,-0.00161305
13073808066,-0.00271108
13075184403,-0.00156276
13083135030,-0.00270549
13091127011,-0.00110548
13099122847,-0.00287965
13107119515,-0.00142306
13115117173,-0.00295322
13123148477,-0.00138208
13131125510,-0.0028573
13139124367,-0.00142213
13155128954,-0.00275485
13163126560,-0.00131503
13171129270,-0.00278838
13179124949,-0.00142027
13187132607,-0.00272878
13195129120,-0.00155345
13203126622,-0.00278279
13211134436,-0.00154786
13219137771,-0.00259373
13227134492,-0.0018226
13235175899,-0.00275765
13243148558,-0.00175089
13251149914,-0.00260305
13259142156,-0.00176579
13267138460,-0.00245403
13275137524,-0.00196602
13283143568,-0.0026999
13291138830,-0.00188127
13299139978,-0.00244286
13307151802,-0.00172015
13315145763,-0.00275392
13323140921,-0.00195578
13331144465,-0.00225846
13339145664,-0.00217091
13347144937,-0.00231061
13355160876,-0.00201166
13363146660,-0.0022389
13371147807,-0.00175834
13379149424,-0.00218023
13387151092,-0.0021318
13395150522,-0.0026254
13403149169,-0.00197813
13411151255,-0.00238512
13419151829,-0.00151526
13427154800,-0.00224728
13435156416,-0.00190455
13443154752,-0.00206381
13451156212,-0.00202656
13467161893,-0.0023488
13475161166,-0.00178255
13483160647,-0.00225008
13491162836,-0.00218395
13499163098,-0.00245962
13507162423,-0.00205822
13515164144,-0.00218209
13523166229,-0.00188965
13531165866,-0.00204798
13539167952,-0.00204146
13547169047,-0.00233296
13555168581,-0.00195578
13563177697,-0.00181887
13571174522,-0.00188034
13579172388,-0.00221748
13587177390,-0.00238698
13595173746,-0.0019446
13603173384,-0.00241306
13611175521,-0.00176672
13619177190,-0.00249222
13629331539,-0.00189152
13635278442,-0.00262726
13643200476,-0.00160839
13654477624,-0.00250153
13659373186,-0.00129454
13667535322,-0.00268035
13675315847,-0.00127405
13683211059,-0.00281259
13691192519,-0.00157021
13699185021,-0.00277534
13707178096,-0.00135973
13715191275,-0.0027623
13723181121,-0.00127871
13731180654,-0.0029197
13739229926,-0.00157394
13747281542,-0.00283122
13763242119,-0.00133086
13771200663,-0.00272784
13779186134,-0.00127777
13787189157,-0.00282098
13795183794,-0.00146031
13803183796,-0.0028545
13811201194,-0.00145193
13819197185,-0.00282004
13827188802,-0.00151154
13835190418,-0.00295322
13843188962,-0.00151619
13851191203,-0.00278372
13859190997,-0.00168942
13867190218,-0.0027325
13875190741,-0.00158884
13883189649,-0.00260305
13891194807,-0.00156648
13899198454,-0.00280514
13907196686,-0.00158232
13915196479,-0.00252016
13923194398,-0.0014836
13931198775,-0.00258349
13939200860,-0.00165589
13947206591,-0.00258535
13955206593,-0.00176951
13963196178,-0.0022836
13971218732,-0.00165682
13979208057,-0.00233296
13987208163,-0.00193994
13995206498,-0.0021318
14010664790,-0.00184588
14011730870,-0.00213366
14019219733,-0.00184122
14027222027,-0.0023488
14035220831,-0.00156462
14043216666,-0.00215508
14059225732,-0.0018524
14067250005,-0.0022687
14075230892,-0.00178441
14083221936,-0.00227988
14091224177,-0.00137184
14099221836,-0.00221469
14107221890,-0.00184868
14115223194,-0.00238046
14123240695,-0.00192318
14131227208,-0.00204146
14139228095,-0.00164006
14147226482,-0.0020396
14155234505,-0.00179186
14163229976,-0.00206195
14171229457,-0.0017276
14179229303,-0.00198092
14187233367,-0.00164378
14195230765,-0.00209361
14203234100,-0.00220723
14211232748,-0.0017751
14219236708,-0.00197534
14227238272,-0.00149477
14235237753,-0.00203028
14243267703,-0.00142213
14251251455,-0.00269618
14259244582,-0.00169594
14267242449,-0.00234414
14275243753,-0.00119675
14283240161,-0.00270177
14291245684,-0.00137556
14299243238,-0.00277534
14307251156,-0.00136159
14315249023,-0.00259746
14323247097,-0.00126008
14331246891,-0.00258721
14339247778,-0.00124983
14347265645,-0.00283495
14355250438,-0.00136439
14363249972,-0.00274554
14379250548,-0.00112318
14387253988,-0.00278279
14395252792,-0.00130758
14403253835,-0.00275299
14411254514,-0.00128709
14419255662,-0.00271015
14427257383,-0.00129081
14435258895,-0.002563
14443258376,-0.00131503
14451260670,-0.0027474
14459260984,-0.00140071
14467266351,-0.00279211
14475265988,-0.00140443
14483264636,-0.00246707
14491265367,-0.00138674
14499267139,-0.00245031
14507269798,-0.00163447
14515267352,-0.0023609
14523273343,-0.0017751
14531269855,-0.00256207
14539271993,-0.00165589
14547271995,-0.00232179
14555271945,-0.00186265
14563277780,-0.00242516
14571275646,-0.00199582
14579279294,-0.00222586
14587276796,-0.00182912
14595277892,-0.00207033
14603278050,-0.0017602
14611279562,-0.00222493
14619280501,-0.00201911
14627280920,-0.00227056
14635282745,-0.00186916
14643282226,-0.00212993
14651288426,-0.00163633
14659295875,-0.00207871
14675288327,-0.00192877
14683288121,-0.00215508
14691290831,-0.00185892
14699291666,-0.0021169
14707291460,-0.00181049
14715295889,-0.00196695
14723293860,-0.00144076
14731295372,-0.0020992
14739297405,-0.0019595
14747731568,-0.00209175
14755314752,-0.00164099
14763305379,-0.00195578
14771308506,-0.00151526
14779302831,-0.00252761
14787304396,-0.00169035
14795303721,-0.00191107
14803303410,-0.0018701
14811313985,-0.00215415
14819309091,-0.00188127
14827305864,-0.00191107
14835308418,-0.00177417
14843306857,-0.00172667
14851308838,-0.00200979
14859310090,-0.00216346
14867310196,-0.00202656
14875310823,-0.00168197
14883310044,-0.00224449
14891316660,-0.00154879
14899319006,-0.00224449
14907315570,-0.00184868
14915316301,-0.00279117
14923316303,-0.00146683
14931317816,-0.00233296
14939320161,-0.00147428
14947320788,-0.00267755
14955320530,-0.00153761
14971327304,-0.00266172
14979326837,-0.00149105
14987325589,-0.00257976
14995326164,-0.00121538
15003326062,-0.00273529
15011328564,-0.00140723
15019328930,-0.00303518
15027330234,-0.00152178
15035329611,-0.00256673
15043333988,-0.00113808
15051333886,-0.00268035
15059339356,-0.00132062
15073689381,-0.0029495
15075364100,-0.00145007
15083346341,-0.00306591
15091347489,-0.00142585
15099343481,-0.00273529
15107342962,-0.00138581
15115374474,-0.00266451
15123347132,-0.00147056
15131345467,-0.00265148
15139346771,-0.00155158
15147347502,-0.0026701
15155357921,-0.00152551
15163348340,-0.00275392
15171350112,-0.00168849
15179390010,-0.002563
15187366835,-0.00188965
15195361472,-0.00259373
15203353141,-0.00174157
15211355070,-0.00251643
15219360957,-0.0018077
15227358563,-0.00239629
15235356534,-0.00185333
15243357630,-0.00230223
15251361017,-0.00189152
15259398779,-0.00234507
15275368835,-0.0018971
15283363368,-0.00224821
15291367120,-0.00233017
15299363997,-0.00230316
15307508893,-0.00193343
15315375563,-0.00223238
15323368795,-0.00189524
15331367807,-0.00230782
15339369632,-0.00193063
15347371040,-0.00240188
15355368333,-0.00193622
15363369481,-0.00226218
15371370941,-0.0020396
15379371308,-0.00237674
15387374018,-0.00184216
15395379645,-0.00228919
15403374126,-0.00187382
15411376576,-0.00242423
15419377620,-0.00171829
15427381788,-0.00218023
15435379290,-0.00170432
15443379969,-0.00236928
15451381221,-0.00184122
15459381275,-0.00238325
15467387943,-0.00206009
15475390758,-0.00206567
15483384874,-0.00218581
15491388418,-0.0017928
15499389722,-0.00212807
15507389359,-0.00192598
15515389153,-0.00260118
15523394832,-0.00182632
15531392646,-0.00249408
15539394106,-0.0018822
15547392911,-0.00247359
15563400675,-0.0014836
15571398750,-0.0027474
15579399481,-0.002007
15587401201,-0.00266451
15595400318,-0.00152737
15603398601,-0.00273995
15611400634,-0.0015609
15619400740,-0.00274274
15627402669,-0.00141468
15635401525,-0.00293832
15643402986,-0.00135321
15651404862,-0.00269525
15659414968,-0.00118557
15667409502,-0.00278465
15675408670,-0.00131968
15683407995,-0.00299327
15691410445,-0.00149291
15699412738,-0.00295974
15707410761,-0.00147615
15715417794,-0.00290573
15723415869,-0.00145379
15731417225,-0.0029169
15739418581,-0.00156369
15747417906,-0.00284333
15755416919,-0.00146404
15763454003,-0.00284519
15771436922,-0.00147801
15779425883,-0.00275299
15787426509,-0.00161584
15795426355,-0.00283495
15803428232,-0.00148918
15811432661,-0.00241678
15819430163,-0.00164937
15835427615,-0.00264775
15843429804,-0.00161491
15851431160,-0.00249967
15859431995,-0.00167079
15867430487,-0.00249594
15875432051,-0.00167545
15883445334,-0.00259187
15891436170,-0.00204146
15899435026,-0.00230316
15907435601,-0.00170711
15915437009,-0.00238512
15923437688,-0.0018077
15931438836,-0.00218768
15939441546,-0.00193436
15947441079,-0.00216532
15955441445,-0.00188872
15963442177,-0.00224635
15971448480,-0.00181235
15979446972,-0.00217464
15987446661,-0.00164844
15995447809,-0.00235159
16003446509,-0.00186637
16011448282,-0.00224262
16019450054,-0.00167824
16027451411,-0.00218861
16035455527,-0.00167079
16043453029,-0.00230689
16051458604,-0.00189617
16059463501,-0.00208616
16074407946,-0.00149291
16075499963,-0.00190828
16083472465,-0.00170339
16091469811,-0.00204425
16099464188,-0.00190828
16107485908,-0.00200979
16115464140,-0.00167079
16123463777,-0.00172295
16131464873,-0.00227708
16147464825,-0.0017928
16155475972,-0.00191852
16163470297,-0.00149664
16171469309,-0.00230316
16179469468,-0.00156276
16187471761,-0.00226218
16195475513,-0.00151806
16203471453,-0.00229944
16211473902,-0.00113808
16219482550,-0.00249967
16227478489,-0.00141095
16235476616,-0.00259466
16243471931,-0.00146125
16251483651,-0.00290945
16259481883,-0.00132993
16267511624,-0.00262167
16275490168,-0.00131316
16283489597,-0.00280328
16291486474,-0.00143424
16299486059,-0.00303984
16307486009,-0.00128988
16315500177,-0.00288431
16323490439,-0.00129268
16331489087,-0.00282191
16339491120,-0.0013262
16347545965,-0.00271015
16355504197,-0.00141468
16363495553,-0.00290945
16371497326,-0.00157859
16379494411,-0.00291411
16387494674,-0.00175647
16395498009,-0.00284147
16403495302,-0.001668
16411496971,-0.00253599
16419497806,-0.00172202
16427499944,-0.00277907
16435498956,-0.00170525
16443499531,-0.00232458
16451500470,-0.00179745
16467506568,-0.00264216
16475505684,-0.00195205
16483505009,-0.00235811
16491506886,-0.0019446
16499528450,-0.00241771
16507514806,-0.00178907
16515510694,-0.00236183
16523509862,-0.00198465
16531512416,-0.00243168
16539513877,-0.00185985
16547513722,-0.00239909
16555514453,-0.00177417
16563524663,-0.00224728
16571522426,-0.0018077
16579519459,-0.00228547
16587521388,-0.00198837
16595520348,-0.00207406
16603519152,-0.00173319
16611520456,-0.00243355
16619521500,-0.00183284
16627522439,-0.00234041
16635523639,-0.00161305
16643538953,-0.00212621
16651558695,-0.00170432
16659540051,-0.00234507
16667533334,-0.00176392
16675531513,-0.00255369
16683530317,-0.00182539
16691534798,-0.00204332
16699533498,-0.00187848
16707534073,-0.0021765
16715537877,-0.00181608
16723538816,-0.002007
16731536787,-0.00184961
16739538560,-0.00188593
16747538666,-0.00242889
16763536638,-0.00220444
16771586431,-0.00197068
16779563673,-0.00175461
16787548259,-0.00227056
16795550240,-0.00191946
16803551075,-0.00232086
16811560035,-0.00169221
16819554047,-0.00243727
16827551758,-0.00126846
16835550458,-0.00218116
16843550355,-0.00138022
16851552336,-0.00259932
16859552495,-0.00144634
16867552132,-0.00222865
16875555519,-0.00129361
16883553282,-0.00254437
16891555888,-0.0010943
16899555994,-0.00251643
16907557923,-0.00118371
16915557091,-0.00298768
16923558291,-0.001234
16931559543,-0.00279024
16939561941,-0.00115763
16947579442,-0.00256207
16955571476,-0.00124332
16963563874,-0.00267196
16971566219,-0.00126474
16979566273,-0.0026254
16987567525,-0.00107195
16995570808,-0.00268314
17003571591,-0.00147521
17011598416,-0.00250619
17019577585,-0.00133365
17027585555,-0.00264309
17035687014,-0.00132713
17043649517,-0.00239629
17051598946,-0.00130199
17067587284,-0.00252947
17075584213,-0.00143517
17083579579,-0.00229478
17091584269,-0.00151899
17099581979,-0.00252854
17107586252,-0.00158977
17115586462,-0.00235438
17123584172,-0.00201911
17131585632,-0.00226125
17139584645,-0.00176579
17147587147,-0.00232458
17155595534,-0.00183098
17163590536,-0.00221375
17171589392,-0.00197068
